raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position
1158,2025,14,2025-08-03,Hungarian Grand Prix,117,aston_martin,Aston Martin,16.0,5,0,0,5,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,1,1
1158,2025,14,2025-08-03,Hungarian Grand Prix,210,haas,Haas F1 Team,0.0,16,0,0,11,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,2,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,131,mercedes,Mercedes,16.0,3,0,1,4,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,215,rb,RB F1 Team,4.0,8,0,0,9,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,9,red_bull,Red Bull,2.0,9,0,0,8,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,15,sauber,Sauber,8.0,6,0,0,7,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,3,williams,Williams,0.0,14,0,0,13,0
1159,2025,15,2025-08-31,Dutch Grand Prix,214,alpine,Alpine F1 Team,0.0,11,0,0,14,0
1159,2025,15,2025-08-31,Dutch Grand Prix,117,aston_martin,Aston Martin,10.0,7,0,0,10,0
1159,2025,15,2025-08-31,Dutch Grand Prix,6,ferrari,Ferrari,0.0,19,0,0,6,0
1159,2025,15,2025-08-31,Dutch Grand Prix,210,haas,Haas F1 Team,9.0,6,0,0,18,0
1159,2025,15,2025-08-31,Dutch Grand Prix,1,mclaren,McLaren,25.0,1,1,1,1,1
1159,2025,15,2025-08-31,Dutch Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,5,0
1159,2025,15,2025-08-31,Dutch Grand Prix,215,rb,RB F1 Team,15.0,3,0,1,4,0
1159,2025,15,2025-08-31,Dutch Grand Prix,9,red_bull,Red Bull,20.0,2,0,1,3,0
1159,2025,15,2025-08-31,Dutch Grand Prix,15,sauber,Sauber,0.0,14,0,0,13,0
1159,2025,15,2025-08-31,Dutch Grand Prix,3,williams,Williams,10.0,5,0,0,9,0
1160,2025,16,2025-09-07,Italian Grand Prix,214,alpine,Alpine F1 Team,0.0,16,0,0,18,0
1160,2025,16,2025-09-07,Italian Grand Prix,117,aston_martin,Aston Martin,0.0,18,0,0,9,0
1160,2025,16,2025-09-07,Italian Grand Prix,6,ferrari,Ferrari,20.0,4,0,0,4,0
1160,2025,16,2025-09-07,Italian Grand Prix,210,haas,Haas F1 Team,0.0,12,0,0,11,0
1160,2025,16,2025-09-07,Italian Grand Prix,1,mclaren,McLaren,33.0,2,0,1,2,0
1160,2025,16,2025-09-07,Italian Grand Prix,131,mercedes,Mercedes,12.0,5,0,0,6,0
1160,2025,16,2025-09-07,Italian Grand Prix,215,rb,RB F1 Team,1.0,10,0,0,16,0
1160,2025,16,2025-09-07,Italian Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,1,1
1160,2025,16,2025-09-07,Italian Grand Prix,15,sauber,Sauber,4.0,8,0,0,8,0
1160,2025,16,2025-09-07,Italian Grand Prix,3,williams,Williams,6.0,7,0,0,13,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,214,alpine,Alpine F1 Team,0.0,18,0,0,16,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,11,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,6,ferrari,Ferrari,6.0,8,0,0,10,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,210,haas,Haas F1 Team,0.0,12,0,0,15,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,1,mclaren,McLaren,6.0,7,0,0,7,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,131,mercedes,Mercedes,30.0,2,0,1,4,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,215,rb,RB F1 Team,11.0,5,0,0,3,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,9,red_bull,Red Bull,33.0,1,1,1,1,1
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,15,sauber,Sauber,0.0,11,0,0,13,0
1161,2025,17,2025-09-21,Azerbaijan Grand Prix,3,williams,Williams,15.0,3,0,1,2,0
1162,2025,18,2025-10-05,Singapore Grand Prix,214,alpine,Alpine F1 Team,0.0,16,0,0,16,0
1162,2025,18,2025-10-05,Singapore Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,10,0
1162,2025,18,2025-10-05,Singapore Grand Prix,6,ferrari,Ferrari,12.0,6,0,0,6,0
1162,2025,18,2025-10-05,Singapore Grand Prix,210,haas,Haas F1 Team,2.0,9,0,0,9,0
1162,2025,18,2025-10-05,Singapore Grand Prix,1,mclaren,McLaren,27.0,3,0,1,3,0
1162,2025,18,2025-10-05,Singapore Grand Prix,131,mercedes,Mercedes,35.0,1,1,1,1,1
1162,2025,18,2025-10-05,Singapore Grand Prix,215,rb,RB F1 Team,0.0,11,0,0,8,0
1162,2025,18,2025-10-05,Singapore Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,2,0
1162,2025,18,2025-10-05,Singapore Grand Prix,15,sauber,Sauber,0.0,17,0,0,11,0
1162,2025,18,2025-10-05,Singapore Grand Prix,3,williams,Williams,1.0,10,0,0,12,0
1163,2025,19,2025-10-19,United States Grand Prix,214,alpine,Alpine F1 Team,0.0,17,0,0,14,0
1163,2025,19,2025-10-19,United States Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,10,0
1163,2025,19,2025-10-19,United States Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,3,0
1163,2025,19,2025-10-19,United States Grand Prix,210,haas,Haas F1 Team,2.0,9,0,0,8,0
1163,2025,19,2025-10-19,United States Grand Prix,1,mclaren,McLaren,28.0,2,0,1,2,0
1163,2025,19,2025-10-19,United States Grand Prix,131,mercedes,Mercedes,8.0,6,0,0,4,0
1163,2025,19,2025-10-19,United States Grand Prix,215,rb,RB F1 Team,0.0,11,0,0,12,0
1163,2025,19,2025-10-19,United States Grand Prix,9,red_bull,Red Bull,31.0,1,1,1,1,1
1163,2025,19,2025-10-19,United States Grand Prix,15,sauber,Sauber,4.0,8,0,0,11,0
1163,2025,19,2025-10-19,United States Grand Prix,3,williams,Williams,0.0,14,0,0,9,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,214,alpine,Alpine F1 Team,0.0,15,0,0,18,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,117,aston_martin,Aston Martin,0.0,14,0,0,14,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,6,ferrari,Ferrari,22.0,2,0,1,2,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,210,haas,Haas F1 Team,14.0,4,0,0,10,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,1,mclaren,McLaren,35.0,1,1,1,1,1
1164,2025,20,2025-10-26,Mexico City Grand Prix,131,mercedes,Mercedes,14.0,6,0,0,4,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,215,rb,RB F1 Team,0.0,13,0,0,9,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,9,red_bull,Red Bull,15.0,3,0,1,5,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,15,sauber,Sauber,1.0,10,0,0,13,0
1164,2025,20,2025-10-26,Mexico City Grand Prix,3,williams,Williams,0.0,12,0,0,7,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,214,alpine,Alpine F1 Team,1.0,10,0,0,9,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,117,aston_martin,Aston Martin,0.0,14,0,0,11,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,6,ferrari,Ferrari,0.0,18,0,0,3,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,210,haas,Haas F1 Team,8.0,6,0,0,8,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,1,mclaren,McLaren,35.0,1,1,1,1,1
1165,2025,21,2025-11-09,São Paulo Grand Prix,131,mercedes,Mercedes,30.0,2,0,1,2,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,215,rb,RB F1 Team,10.0,7,0,0,5,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,9,red_bull,Red Bull,15.0,3,0,1,16,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,15,sauber,Sauber,2.0,9,0,0,10,0
1165,2025,21,2025-11-09,São Paulo Grand Prix,3,williams,Williams,0.0,11,0,0,12,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,10,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,7,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,6,ferrari,Ferrari,16.0,4,0,0,9,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,210,haas,Haas F1 Team,3.0,9,0,0,13,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,1,mclaren,McLaren,0.0,19,0,0,1,1
1166,2025,22,2025-11-23,Las Vegas Grand Prix,131,mercedes,Mercedes,33.0,2,0,1,4,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,215,rb,RB F1 Team,8.0,6,0,0,6,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,2,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,15,sauber,Sauber,6.0,7,0,0,11,0
1166,2025,22,2025-11-23,Las Vegas Grand Prix,3,williams,Williams,10.0,5,0,0,3,0
1167,2025,23,2025-11-30,Qatar Grand Prix,214,alpine,Alpine F1 Team,0.0,14,0,0,9,0
1167,2025,23,2025-11-30,Qatar Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,8,0
1167,2025,23,2025-11-30,Qatar Grand Prix,6,ferrari,Ferrari,4.0,8,0,0,10,0
1167,2025,23,2025-11-30,Qatar Grand Prix,210,haas,Haas F1 Team,0.0,15,0,0,13,0
1167,2025,23,2025-11-30,Qatar Grand Prix,1,mclaren,McLaren,30.0,2,0,1,1,1
1167,2025,23,2025-11-30,Qatar Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,4,0
1167,2025,23,2025-11-30,Qatar Grand Prix,215,rb,RB F1 Team,2.0,9,0,0,6,0
1167,2025,23,2025-11-30,Qatar Grand Prix,9,red_bull,Red Bull,26.0,1,1,1,3,0
1167,2025,23,2025-11-30,Qatar Grand Prix,15,sauber,Sauber,0.0,13,0,0,11,0
1167,2025,23,2025-11-30,Qatar Grand Prix,3,williams,Williams,15.0,3,0,1,7,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,214,alpine,Alpine F1 Team,0.0,19,0,0,19,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,117,aston_martin,Aston Martin,9.0,6,0,0,6,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,6,ferrari,Ferrari,16.0,4,0,0,5,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,210,haas,Haas F1 Team,6.0,7,0,0,8,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,1,mclaren,McLaren,33.0,2,0,1,2,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,4,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,215,rb,RB F1 Team,0.0,17,0,0,9,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,1,1
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,15,sauber,Sauber,2.0,9,0,0,7,0
1168,2025,24,2025-12-07,Abu Dhabi Grand Prix,3,williams,Williams,0.0,13,0,0,12,0
